city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	audio_evidence	visual_evidence	evidence_date	date_source	average_daylight_hours	day_duration	time_of_day	apparition_type	event_type	year	has_witnesses	State	Haunted_Places_Witness_Count_Description	Audio_Evidence_Count_Description	Visual_Evidence_Count_Description	Morning_Event_Count_Description	Evening_Event_Count_Description	Dusk_Event_Count_Description	Avg_Daylight_Hours_In_Year_Description	Appar_Orb_Count_Description	Appar_Ghost_Count_Description	Appar_UFO_Count_Description	Murder_Event_Count_Description	Death_Event_Count_Description	Supernatural_Event_Count_Description	Binge_Drinking_Rate_Description	Annual_Alcohol_Deaths_Description	Homicide_Incidents_Per_100K_Description	Anxiety_Disorder_Count_Description	Attention_Deficit/Hyperactivity_Disorder_Count_Description	Bipolar_Disorder_Count_Description	Primary_Depressive_Disorder_Count_Description	Trauma_And_Stressor_Related_Disorder_Count_Description	Primary_Schizophrenia_And_Other_Psychotic_Disorders_Count_Description	Co_Occurring_Mental_Health_And_Substance_Use_Disorders_Count_Description	Ozone_ppb_Description	SO2_ppb_Description	CO_ppb_Description	PM25_ugm3_Description	PM25_sulfate_ugm3_Description	PM25_nitrate_ugm3_Description	Extreme_Precipitation_Event_Rate_Description	Precipitation_Impact_Rate_Description	Precipitation_Variability_Description	extracted_location_name	extracted_latitude	extracted_longitude	location_source	PERSON	ORG	GPE	LOC	DATE	NORP	PRODUCT	EVENT	FAC	LAW	WORK_OF_ART	LANGUAGE	MONEY	PERCENT	QUANTITY	TIME	ORDINAL	CARDINAL	GHOST_TYPE	HAUNTED_LOCATION	PERSON_SPACY_SCORE	PERSON_RULE_SCORE	PERSON_NLTK_SCORE	ORG_SPACY_SCORE	ORG_RULE_SCORE	ORG_NLTK_SCORE	GPE_SPACY_SCORE	GPE_RULE_SCORE	GPE_NLTK_SCORE	LOC_SPACY_SCORE	LOC_RULE_SCORE	LOC_NLTK_SCORE	DATE_SPACY_SCORE	DATE_RULE_SCORE	DATE_NLTK_SCORE	NORP_SPACY_SCORE	NORP_RULE_SCORE	NORP_NLTK_SCORE	PRODUCT_SPACY_SCORE	PRODUCT_RULE_SCORE	PRODUCT_NLTK_SCORE	EVENT_SPACY_SCORE	EVENT_RULE_SCORE	EVENT_NLTK_SCORE	FAC_SPACY_SCORE	FAC_RULE_SCORE	FAC_NLTK_SCORE	LAW_SPACY_SCORE	LAW_RULE_SCORE	LAW_NLTK_SCORE	WORK_OF_ART_SPACY_SCORE	WORK_OF_ART_RULE_SCORE	WORK_OF_ART_NLTK_SCORE	LANGUAGE_SPACY_SCORE	LANGUAGE_RULE_SCORE	LANGUAGE_NLTK_SCORE	MONEY_SPACY_SCORE	MONEY_RULE_SCORE	MONEY_NLTK_SCORE	PERCENT_SPACY_SCORE	PERCENT_RULE_SCORE	PERCENT_NLTK_SCORE	QUANTITY_SPACY_SCORE	QUANTITY_RULE_SCORE	QUANTITY_NLTK_SCORE	TIME_SPACY_SCORE	TIME_RULE_SCORE	TIME_NLTK_SCORE	ORDINAL_SPACY_SCORE	ORDINAL_RULE_SCORE	ORDINAL_NLTK_SCORE	CARDINAL_SPACY_SCORE	CARDINAL_RULE_SCORE	CARDINAL_NLTK_SCORE	GHOST_TYPE_SPACY_SCORE	GHOST_TYPE_RULE_SCORE	GHOST_TYPE_NLTK_SCORE	HAUNTED_LOCATION_SPACY_SCORE	HAUNTED_LOCATION_RULE_SCORE	HAUNTED_LOCATION_NLTK_SCORE	spacy_entities	nltk_entities
Manhattan	United States	Ground Zero Site - people reported seeing The victims spirits - workers and rescuers - & apparitions of the buildings still standing. Several Ghosts have been reported to be crying for help after 9/11.	World Trade Center	new york	NY	-74.0133795	40.7127431	-73.9712488	40.7830603	False	True	2011/01/26	wikipedia	13.016666666666667	11.416666666666666	Morning	Ghost	Unknown	2011	True																																		World Trade Center	40.7127431	-74.0133795	original					9/11 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													Zero (SpaCy_Score: 0.0000, Rule_Score: 0.4000)															9/11 (Score: 0.0000)	9/11 (Score: 0.4000)																																						Zero (Score: 0.0000)	Zero (Score: 0.4000)								"[{""text"": ""Zero"", ""label"": ""CARDINAL"", ""start"": 7, ""end"": 11, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""9/11"", ""label"": ""DATE"", ""start"": 196, ""end"": 200, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Marcellus	United States	On their wedding night, a bride and her groom got in a car accident. On a very dark night, it is said that you can see the bride walking along the road.	13 curves	new york	NY			-76.3404867	42.9828438	False	False	2025/05/26	wikipedia	13.0	11.416666666666666	Afternoon	Unknown	Accident	2025	True																																																					a very dark night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																		a very dark night (Score: 0.0000)	a very dark night (Score: 0.4000)														"[{""text"": ""a very dark night"", ""label"": ""TIME"", ""start"": 72, ""end"": 89, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Marcy	United States	The Field - Late at night you can hear a girl screaming from the field in back of the Marcy Elementary School. You can also hear eerie music coming from the field, but if you get closer it will stop, and if you go back it will start again.	Marcy Elementary	new york	NY	-75.2606338	43.1379936	-75.2915564	43.1706253	True	False	1870/02/26	wikipedia	13.05	11.416666666666666	Afternoon	Ghost Light	Supernatural Phenomenon	1870	False																																		Marcy Elementary	43.1379936	-75.2606338	original		The Field - Late (SpaCy_Score: 0.0000, Rule_Score: 0.4000), the Marcy Elementary School (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						The Field - Late (Score: 0.0000), the Marcy Elementary School (Score: 0.0000)	The Field - Late (Score: 0.4000), the Marcy Elementary School (Score: 0.4000)																																																								"[{""text"": ""The Field - Late"", ""label"": ""ORG"", ""start"": 0, ""end"": 16, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the Marcy Elementary School"", ""label"": ""ORG"", ""start"": 82, ""end"": 109, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Marcy	United States	Fear engulfs you as you approach the building. Noises have been heard coming from inside the building even though it has been boarded up and shut down. Pictures taken of the building have revealed faces in the window; one was definitely a man with a mustache.	Old Insane Asylum	new york	NY	-75.3023958	43.1674076	-75.2915564	43.1706253	True	True	2002/02/26	wikipedia	13.066666666666666	11.416666666666666	Morning	Unknown	Unknown	2002	False																																		Old Insane Asylum	43.1674076	-75.3023958	original																		one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																						one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 218, ""end"": 221, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Mechanicville	United States	A ghost of a dead soldier walks through the church, and turns lights off and on, and often breaks the heating system in the winter.	Main Street Church	new york	NY	-73.68662239999999	42.9034173	-73.68734049999999	42.9028547	False	True	1983/02/26	wikipedia	13.0	11.416666666666666	Afternoon	Ghost	War	1983	False																																		Main Street Church	42.9034173	-73.68662239999999	original					the winter (SpaCy_Score: 0.0000, Rule_Score: 0.4000)														ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)														the winter (Score: 0.0000)	the winter (Score: 0.4000)																																									ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 2, ""end"": 7, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""the winter"", ""label"": ""DATE"", ""start"": 120, ""end"": 130, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Mechanicville	United States	The ghost of Richard Thomas Thompson is said to roam this homestead. He was killed in a fire in 2003 and often leaves beer bottles in places nobody ever had them in.	Rich Thompson Homestead	new york	NY	-96.636122	33.1987822	-73.68734049999999	42.9028547	False	True	2003/01/01	description	13.083333333333334	11.416666666666666	Unknown	Ghost	Murder	2003	False																																		Rich Thompson Homestead	33.1987822	-96.636122	original	Richard Thomas Thompson (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				2003 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)														ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)		Richard Thomas Thompson (Score: 0.0000)	Richard Thomas Thompson (Score: 0.4000)											2003 (Score: 0.0000)	2003 (Score: 0.4000)																																									ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 4, ""end"": 9, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""Richard Thomas Thompson"", ""label"": ""PERSON"", ""start"": 13, ""end"": 36, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""2003"", ""label"": ""DATE"", ""start"": 96, ""end"": 100, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Menands	United States	Ghastly Black figures such as cars, men, and unexplainable large masses can be seen here at dusk. A mysteriously transparent couple can also be seen floating through the cemetery at night with their pj's on.	Albany Rural Cemetery	new york	NY	-73.7244016	42.7054648	-73.72456389999999	42.6920233	False	True	1990/02/26	wikipedia	13.1	11.416666666666666	Afternoon	Ghost	Supernatural Phenomenon	1990	True																																		Albany	42.65258	-73.75623	description																dusk (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																		dusk (Score: 0.0000)	dusk (Score: 0.4000)														"[{""text"": ""dusk"", ""label"": ""TIME"", ""start"": 92, ""end"": 96, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Massena	United States	Spanky’s Dinner has a long history of paranormal activity, from seeing faces to having objects move. One person reported that her shoe laces were tied together while eating. The dishwasher reported seeing a male with a beard looking at him through a window. And a uneasy feeling when in the basement. It is reported that 7 spirits haunt the dinner. A lady in a nurses outfit a young child, a female with bad teeth, the man with the beard. and others. An investigation was done and some pictures were taken of Orbs (with faces). Some EVP's were heard. With the evidence collected it only adds to the claim of activity.	Spanky’s Dinner	new york	NY	-74.893559	44.93486799999999	-74.891865	44.9281049	False	True	1928/10/02	wikipedia	13.1	11.416666666666666	Afternoon	Unknown	Supernatural Phenomenon	1928	True																																		Spanky’s Dinner	44.93486799999999	-74.893559	original	Orbs (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Spanky’s Dinner (SpaCy_Score: 0.0000, Rule_Score: 0.4000), EVP (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																One (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 7 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Orbs (Score: 0.0000)	Orbs (Score: 0.4000)		Spanky’s Dinner (Score: 0.0000), EVP (Score: 0.0000)	Spanky’s Dinner (Score: 0.4000), EVP (Score: 0.4000)																																															One (Score: 0.0000), 7 (Score: 0.0000)	One (Score: 0.4000), 7 (Score: 0.4000)								"[{""text"": ""Spanky\u2019s Dinner"", ""label"": ""ORG"", ""start"": 0, ""end"": 15, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One"", ""label"": ""CARDINAL"", ""start"": 101, ""end"": 104, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""7"", ""label"": ""CARDINAL"", ""start"": 321, ""end"": 322, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Orbs"", ""label"": ""PERSON"", ""start"": 509, ""end"": 513, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""EVP"", ""label"": ""ORG"", ""start"": 533, ""end"": 536, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Milton Terrace	United States	The Crandall House is presently an apartment building and hasn't been haunted for about ten years. The Crandall House was haunted by Sylvester Crandall who killed his wife, stepdaughter.	Ballston Spa	new york	NY	-73.8668953	43.0022643	-73.8668953	43.0022643	False	False	1949/02/26	wikipedia	13.1	11.416666666666666	Unknown	Unknown	Murder	1949	True																																		Ballston Spa	43.0022643	-73.8668953	original	Sylvester Crandall (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	The Crandall House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), The Crandall House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			about ten years (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																Sylvester Crandall (Score: 0.0000)	Sylvester Crandall (Score: 0.4000)		The Crandall House (Score: 0.0000), The Crandall House (Score: 0.0000)	The Crandall House (Score: 0.4000), The Crandall House (Score: 0.4000)								about ten years (Score: 0.0000)	about ten years (Score: 0.4000)																																															"[{""text"": ""The Crandall House"", ""label"": ""ORG"", ""start"": 0, ""end"": 18, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""about ten years"", ""label"": ""DATE"", ""start"": 82, ""end"": 97, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""The Crandall House"", ""label"": ""ORG"", ""start"": 99, ""end"": 117, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Sylvester Crandall"", ""label"": ""PERSON"", ""start"": 133, ""end"": 151, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Mohegan Lake	United States	Basement is said to be haunted. On a couple occasions Busboy's/waiters were locked in overnight because they had no where else to go. When owner arrived in morning employee was scared and shaking and claimed to see a ghost during the night.	Diner	new york	NY	-73.8555157	41.3207154	-73.8462467	41.3178717	False	True	1950/02/26	wikipedia	13.1	11.416666666666666	Morning	Ghost	Supernatural Phenomenon	1950	True																																		Diner	41.3207154	-73.8555157	original																overnight (SpaCy_Score: 0.0000, Rule_Score: 0.4000), morning (SpaCy_Score: 0.0000, Rule_Score: 0.4000), the night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)																																															overnight (Score: 0.0000), morning (Score: 0.0000), the night (Score: 0.0000)	overnight (Score: 0.4000), morning (Score: 0.4000), the night (Score: 0.4000)								ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""overnight"", ""label"": ""TIME"", ""start"": 86, ""end"": 95, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""morning"", ""label"": ""TIME"", ""start"": 156, ""end"": 163, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 217, ""end"": 222, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""the night"", ""label"": ""TIME"", ""start"": 230, ""end"": 239, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Monroe	United States	The McGarrah Stagecoach Tavern Inn (Monroe, NY) was on Ghost Hunter (SCI-FI) program, and in Ghost Investigator Volume 6 (Dark Shadows) book by Linda Zimmermann and has had many ghosts sighting. The McGarrah Stagecoach Tavern Inn began its existence sometime between 1790 and 1800 and constitutes one of the oldest buildings in Monroe, N.Y. On of the common sightings is a man with top hat, dress in a dark suit wondering the rooms upstairs. A witness attempted to confront the ghost by running after him, but as he turned the corner, the ghostly man vanished. The man is described about 5ft, dress in a dark suit style in 1800 with top hot. You could hear his footstep as he walks back and forth on the second floor. The basement is truly a frightening experience. Every time we went down stars the temperature dropped at least 15 degrees. EMF went wild, as you get closer to the fireplace. As the hairs on the back of my neck reacted to chills, you can actually feel ghostly pressure surrounding you. The sounds of Ghostly footsteps wondering around have become a common occurrence at this inn. This house is truly haunted. If anyone wishes to experience this ghostly Inn, please review below Telephone number. - The McGarrah Stagecoach Tavern Inn (Monroe, NY) (845) 783-6206 Private Tours by Appointments Only. Non-Profit organization and all donations are contributed to the restoration of this old wonderful Inn.	The McGarrah Stagecoach Tavern Inn	new york	NY	-74.18661039999999	41.3247671	-74.1827119	41.3046016	True	True	1800/01/01	description	13.1	11.416666666666666	Afternoon	Ghost	Supernatural Phenomenon	1800	True																																		Innsbruck	47.26266	11.39454	description	Ghost Hunter (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Linda Zimmermann (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	The McGarrah Stagecoach Tavern Inn ( (SpaCy_Score: 0.0000, Rule_Score: 0.4000), SCI-FI (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Ghost Investigator Volume (SpaCy_Score: 0.0000, Rule_Score: 0.4000), The McGarrah Stagecoach Tavern Inn (SpaCy_Score: 0.0000, Rule_Score: 0.4000), EMF (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Non-Profit (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Monroe (SpaCy_Score: 0.0000, Rule_Score: 0.4000), NY (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Monroe (SpaCy_Score: 0.0000, Rule_Score: 0.4000), N.Y. (SpaCy_Score: 0.0000, Rule_Score: 0.4000), inn (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Inn (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Monroe (SpaCy_Score: 0.0000, Rule_Score: 0.4000), NY (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Inn (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		between 1790 and 1800 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1800 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)										15 degrees (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		second (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	6 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), about 5 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), at least (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 845 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 783-6206 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)		Ghost Hunter (Score: 0.0000), Linda Zimmermann (Score: 0.0000)	Ghost Hunter (Score: 0.4000), Linda Zimmermann (Score: 0.4000)		The McGarrah Stagecoach Tavern Inn ( (Score: 0.0000), SCI-FI (Score: 0.0000), Ghost Investigator Volume (Score: 0.0000), The McGarrah Stagecoach Tavern Inn (Score: 0.0000), EMF (Score: 0.0000), House (Score: 0.0000), Non-Profit (Score: 0.0000)	The McGarrah Stagecoach Tavern Inn ( (Score: 0.4000), SCI-FI (Score: 0.4000), Ghost Investigator Volume (Score: 0.4000), The McGarrah Stagecoach Tavern Inn (Score: 0.4000), EMF (Score: 0.4000), House (Score: 0.4000), Non-Profit (Score: 0.4000)		Monroe (Score: 0.0000), NY (Score: 0.0000), Monroe (Score: 0.0000), N.Y. (Score: 0.0000), inn (Score: 0.0000), Inn (Score: 0.0000), Monroe (Score: 0.0000), NY (Score: 0.0000), Inn (Score: 0.0000)	Monroe (Score: 0.4000), NY (Score: 0.4000), Monroe (Score: 0.4000), N.Y. (Score: 0.4000), inn (Score: 0.4000), Inn (Score: 0.4000), Monroe (Score: 0.4000), NY (Score: 0.4000), Inn (Score: 0.4000)					between 1790 and 1800 (Score: 0.0000), 1800 (Score: 0.0000)	between 1790 and 1800 (Score: 0.4000), 1800 (Score: 0.4000)																													15 degrees (Score: 0.0000)	15 degrees (Score: 0.4000)					second (Score: 0.0000)	second (Score: 0.4000)		6 (Score: 0.0000), about 5 (Score: 0.0000), at least (Score: 0.0000), 845 (Score: 0.0000), 783-6206 (Score: 0.0000)	6 (Score: 0.4000), about 5 (Score: 0.4000), at least (Score: 0.4000), 845 (Score: 0.4000), 783-6206 (Score: 0.4000)		ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""The McGarrah Stagecoach Tavern Inn ("", ""label"": ""ORG"", ""start"": 0, ""end"": 36, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Monroe"", ""label"": ""GPE"", ""start"": 36, ""end"": 42, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""NY"", ""label"": ""GPE"", ""start"": 44, ""end"": 46, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Ghost Hunter"", ""label"": ""PERSON"", ""start"": 55, ""end"": 67, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""SCI-FI"", ""label"": ""ORG"", ""start"": 69, ""end"": 75, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Ghost Investigator Volume"", ""label"": ""ORG"", ""start"": 93, ""end"": 118, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""6"", ""label"": ""CARDINAL"", ""start"": 119, ""end"": 120, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Linda Zimmermann"", ""label"": ""PERSON"", ""start"": 144, ""end"": 160, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""The McGarrah Stagecoach Tavern Inn"", ""label"": ""ORG"", ""start"": 195, ""end"": 229, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""between 1790 and 1800"", ""label"": ""DATE"", ""start"": 259, ""end"": 280, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Monroe"", ""label"": ""GPE"", ""start"": 328, ""end"": 334, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""N.Y."", ""label"": ""GPE"", ""start"": 336, ""end"": 340, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 478, ""end"": 483, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""about 5"", ""label"": ""CARDINAL"", ""start"": 582, ""end"": 589, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1800"", ""label"": ""DATE"", ""start"": 623, ""end"": 627, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""second"", ""label"": ""ORDINAL"", ""start"": 704, ""end"": 710, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""at least"", ""label"": ""CARDINAL"", ""start"": 820, ""end"": 828, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""15 degrees"", ""label"": ""QUANTITY"", ""start"": 829, ""end"": 839, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""EMF"", ""label"": ""ORG"", ""start"": 841, ""end"": 844, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""inn"", ""label"": ""GPE"", ""start"": 1092, ""end"": 1095, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 1102, ""end"": 1107, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Inn"", ""label"": ""GPE"", ""start"": 1170, ""end"": 1173, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Monroe"", ""label"": ""GPE"", ""start"": 1251, ""end"": 1257, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""NY"", ""label"": ""GPE"", ""start"": 1259, ""end"": 1261, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""845"", ""label"": ""CARDINAL"", ""start"": 1264, ""end"": 1267, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""783-6206"", ""label"": ""CARDINAL"", ""start"": 1269, ""end"": 1277, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Non-Profit"", ""label"": ""ORG"", ""start"": 1314, ""end"": 1324, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Inn"", ""label"": ""GPE"", ""start"": 1413, ""end"": 1416, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Montebello	United States	There have been many stories about this area, such as early witch burnings and ghosts. If you go to the bottom of the road and put your car in neutral, you will be pulled up the hill. Sometimes you can even see a ghostly figure pulling your car.	Old Spook Rock Road	new york	NY	-74.0163882	41.095154	-74.118477	41.1359287	False	True	2008/02/26	wikipedia	13.1	11.416666666666666	Morning	Ghost	Supernatural Phenomenon	2008	True																																		Montebello Jonico	37.98277	15.758	description																																																																																	[]	[]
Mount Sinai	United States	On North Country Rd. (Route 25A) - April 2008 Update – Has been removed. No Trespassing. Trespassers will be prosecuted.	Satan's Trails	new york	NY			-73.9522547	40.7900393	False	False	2020/02/26	wikipedia	13.066666666666666	11.416666666666666	Afternoon	Ghost	Murder	2020	False	new york	Many Witnesses	Little Evidence	Some Evidence	Occasional Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Moderate Sightings	Moderate Sightings	Many Incidents	Some Incidents	Moderate Paranormal Activity			Moderate Homicide Rate								Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Mount Sinai	40.94704	-73.02955	description			North Country Rd (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		April 2008 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				Route 25A (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																		North Country Rd (Score: 0.0000)	North Country Rd (Score: 0.4000)					April 2008 (Score: 0.0000)	April 2008 (Score: 0.4000)											Route 25A (Score: 0.0000)	Route 25A (Score: 0.4000)																																			"[{""text"": ""North Country Rd"", ""label"": ""GPE"", ""start"": 3, ""end"": 19, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Route 25A"", ""label"": ""FAC"", ""start"": 22, ""end"": 31, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""April 2008"", ""label"": ""DATE"", ""start"": 35, ""end"": 45, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Naples	United States	It is said to be haunted, It is said there are weird lights, people running, noises. My boyfriend said he was in the cemetery one night and they were in a car. All of a sudden he said it felt and sounded like someone had either jumped on the back of the car or pushed down on it. Then again on top of the car. When they got out to to see what it was no one was around but a lit candle on a grave stone.	Cemetery	new york	NY	-77.4123662	42.6162932	-77.4472495	42.618807	True	False	2025/02/21	wikipedia	13.116666666666667	11.416666666666666	Afternoon	Ghost Light	Supernatural Phenomenon	2025	True																																		Cemetery	42.6162932	-77.4123662	original				the Cemetery one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																										the Cemetery one (Score: 0.0000)	the Cemetery one (Score: 0.4000)																																																		"[{""text"": ""the Cemetery one"", ""label"": ""LOC"", ""start"": 113, ""end"": 129, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
